Customer_ID,Age,Gender,Annual_Income,Spending_Score,Subscription_Type,Region,Churn
CUST5315,N/A,,,high,Basic,East,
CUST6927,N/A,Male,48299,low,Premium,,N
CUST9224,,,,high,Basic,East,N
CUST2655,,Female,unknown,low,Basic,South,No
CUST9384,,Male,,47,Premium,South,
CUST4407,38,F,,low,Basic,South,Yes
CUST4736,N/A,M,,88,Basic,South,Y
CUST4044,52,M,unknown,,Basic,,N
CUST4312,57,F,,high,Basic,West,Y
CUST6916,N/A,M,,high,,,
CUST9377,70,,94020,low,,East,
CUST1544,44,Male,34921,low,Basic,,
CUST4306,57,Female,unknown,high,Basic,North,No
CUST2143,,F,,10,Basic,South,
CUST5454,,Female,40829,high,Basic,North,Yes
CUST7011,,,,high,Basic,,
CUST3836,,F,unknown,high,Premium,South,Y
CUST2068,N/A,M,,29,Premium,South,
CUST8765,N/A,Male,82597,high,Basic,West,N
CUST9617,,F,103461,low,,East,N
CUST5082,49,,,81,,East,
CUST1889,N/A,Female,unknown,,,,Y
CUST2558,,,,85,Standard,,
CUST5640,,,unknown,57,Standard,,
CUST3978,55,M,,high,Premium,,
CUST6774,26,F,134323,low,,West,
CUST2221,N/A,Female,unknown,high,Standard,,Yes
CUST9305,56,F,unknown,low,Basic,,Yes
CUST6189,N/A,,,high,Premium,,Yes
CUST5852,,F,,20,,West,
CUST3843,,,98783,,Premium,East,Y
CUST6042,50,,,high,Standard,North,N
CUST8095,N/A,Male,149443,,Standard,North,Yes
CUST4505,,Male,,27,,,
CUST5931,N/A,F,,,Standard,West,Y
,N/A,Male,,high,,,No
CUST8661,54,,,low,Basic,,
CUST7363,,Male,unknown,56,Basic,,No
CUST2507,,Male,,,Basic,,
CUST7378,21,M,,high,,,No
CUST3641,33,Male,,low,,East,
CUST1421,N/A,Male,,high,,East,Yes
CUST4659,N/A,M,,high,Premium,North,Yes
CUST6877,N/A,M,121753,70,Basic,East,
CUST2223,,,,low,Standard,,N
CUST3455,,,23727,high,Basic,,
CUST4883,36,,unknown,79,Standard,North,Yes
CUST5581,,,122310,high,Basic,East,Yes
CUST4831,55,,unknown,low,Basic,East,
CUST3342,39,Male,86283,,Standard,North,
CUST8005,,M,unknown,11,,,
CUST2746,22,,unknown,low,Basic,South,No
CUST6559,,F,,,Basic,,
CUST9342,,,65291,,Premium,West,Yes
CUST2892,30,,unknown,,Premium,,Yes
CUST4591,,,,high,Standard,,N
CUST6578,N/A,,75959,low,,,
CUST1621,24,F,,low,,North,Y
CUST8622,,Male,,98,Premium,,Y
CUST3118,,F,unknown,low,Standard,,
CUST1525,,Male,,22,,South,
CUST8627,N/A,Female,,high,Basic,East,
CUST8610,,F,,68,,,Yes
CUST9952,40,F,52621,,Standard,West,No
CUST8194,N/A,Male,unknown,,,,Y
CUST8413,,,unknown,low,Premium,,N
,,Female,47944,64,,,N
CUST9861,36,M,,16,Basic,West,N
CUST9625,25,Male,97492,high,Standard,South,Y
,,Female,,low,Standard,West,
CUST4496,,Female,63559,41,Basic,North,No
CUST9636,,Male,unknown,low,Premium,,No
CUST2246,N/A,,135705,,Basic,,
CUST4394,,,,74,Premium,North,
CUST9634,,,,high,Standard,North,Yes
CUST7463,N/A,Male,unknown,,Basic,,No
CUST8848,N/A,Male,,65,Premium,North,
CUST4520,57,M,123911,low,Standard,,No
CUST1751,N/A,M,,14,Premium,North,Y
CUST1412,,,unknown,41,,South,Y
CUST5042,28,F,,low,Standard,North,
CUST5163,,Male,,,Premium,East,
CUST1275,,Female,unknown,high,Standard,West,N
CUST7501,,M,,high,Standard,,N
CUST9934,N/A,M,,,Standard,,N
CUST4669,,,,low,,,Y
CUST6707,31,Male,unknown,36,Standard,North,N
CUST7332,62,F,unknown,high,Standard,East,N
CUST7549,48,F,121243,63,,East,
CUST4891,N/A,,122994,18,,,N
CUST6937,N/A,Male,,high,Basic,East,Yes
CUST7999,,M,,50,Premium,East,
CUST3314,N/A,,unknown,30,,,No
CUST2685,,Female,,high,,East,Yes
CUST4714,N/A,,,27,,,N
CUST4706,,,,high,Premium,East,Yes
CUST7056,,,,low,,West,No
CUST4895,N/A,,138331,37,,South,No
CUST4116,57,Male,72555,low,Standard,West,No
CUST3712,61,Female,unknown,low,Premium,,
CUST7703,N/A,M,unknown,,,South,No
CUST3012,35,M,118582,,Premium,,Yes
CUST8768,65,Female,,80,,South,
,,F,106647,high,Basic,,N
CUST2426,,F,,high,Basic,South,Y
CUST6110,,F,145716,low,Basic,North,Yes
CUST4223,,Male,unknown,low,,East,No
CUST7709,21,Male,69880,84,Basic,West,
CUST2762,N/A,,,57,Premium,East,
CUST1066,,F,,,Standard,,
CUST2949,46,F,140363,high,,,Y
CUST8385,,Female,49278,,Premium,North,N
CUST7244,,F,unknown,65,Basic,,Y
CUST9461,,,,low,,West,Y
CUST8397,,Female,81693,low,,,N
CUST5059,N/A,F,unknown,low,Premium,North,Yes
CUST5328,24,Male,,9,Standard,South,
CUST7826,N/A,F,,high,,,
CUST5391,,M,112965,low,Basic,West,No
CUST1987,23,,,,,,N
CUST9076,,Male,unknown,,,,
CUST4155,,,,81,Standard,North,
CUST7227,N/A,,129466,7,Premium,South,N
CUST9544,22,F,,,Standard,,Yes
CUST7506,63,F,,low,Standard,West,N
CUST5281,,Male,38292,93,Basic,,Y
CUST5489,,M,unknown,,Standard,East,Yes
CUST5216,,F,,high,Standard,North,Y
CUST7985,,Female,63887,,Basic,East,
CUST3441,,Female,,high,,South,N
,N/A,,68637,high,Standard,West,Yes
CUST5452,N/A,Female,unknown,low,,East,Y
CUST1916,N/A,,77891,high,Basic,South,Yes
CUST3036,56,M,83303,low,,,Yes
CUST8023,,Female,unknown,,Basic,West,N
CUST1524,,,,,,East,
CUST7403,,F,115017,low,,,N
CUST3454,N/A,Female,,25,Standard,,Yes
CUST3863,,M,,low,,East,Yes
CUST6576,N/A,,,high,Basic,North,N
CUST8043,N/A,Male,,,Standard,,Yes
CUST3109,33,M,54401,70,Premium,East,
CUST7014,,,,,,North,
CUST4050,N/A,,87055,69,Standard,South,
CUST3385,,F,,low,,East,Yes
CUST7684,,M,unknown,high,,North,
CUST3990,N/A,M,,,,South,
CUST3876,61,,,70,,South,Y
CUST5961,43,,,,Standard,West,No
CUST3676,,,111531,low,Standard,West,
,N/A,F,,58,,North,
CUST6795,,F,,low,,,Y
CUST6729,,Male,49730,high,Basic,East,Yes
CUST5563,,Male,90343,high,,West,No
CUST6350,,M,,high,Basic,West,
CUST5581,,F,,high,,,No
CUST7576,,M,117523,1,,West,N
CUST8690,N/A,M,,high,,South,Yes
CUST4241,,Male,113178,low,Standard,West,Yes
CUST3908,,Female,,low,,,Yes
CUST4078,,Female,,,Premium,East,No
CUST7386,,F,,low,Basic,North,Y
CUST1543,N/A,Male,,high,Basic,South,
CUST8676,30,,,25,Premium,West,Yes
CUST9238,,Male,141526,low,Basic,,N
CUST9731,63,M,,,Premium,East,N
CUST3506,,,unknown,,,,
,,,65860,65,Standard,East,
CUST7663,,M,26006,,,,Yes
,N/A,,107516,low,,,Yes
CUST5016,,,135911,high,,,Y
CUST1305,,,,high,Standard,West,Y
CUST4544,N/A,Male,,high,,West,N
CUST4463,,F,unknown,high,Premium,East,Y
CUST4638,39,M,,,,,
CUST1765,N/A,F,,,,North,Y
CUST9441,,,42060,low,Premium,South,Y
CUST7952,,Male,,low,Basic,,
CUST3601,,Male,102677,,Standard,West,Yes
CUST7149,59,F,unknown,,Premium,East,No
CUST5792,,Male,,94,,South,Y
CUST6949,,,,73,Premium,West,Yes
CUST5372,22,F,32741,,,,Y
CUST6478,N/A,F,unknown,63,,East,
CUST8319,,F,,,Premium,,
CUST3457,,,,high,,North,
CUST8904,N/A,,unknown,low,Premium,,Y
,,,unknown,low,Basic,East,N
CUST6403,,Female,72577,,Basic,,No
,,,,97,Basic,East,Y
CUST4660,,,121755,high,,East,
CUST1793,32,,42467,low,,South,No
CUST1937,,,unknown,high,Standard,South,Yes
CUST8261,N/A,,unknown,low,Basic,West,N
CUST9763,62,,unknown,66,,West,Yes
,22,,,,,South,
CUST5047,50,,,low,Basic,South,
CUST5462,,Female,32145,low,,West,Yes
CUST3706,,Female,unknown,high,Standard,,Yes
CUST5968,N/A,,30303,high,Premium,,
CUST5464,68,Male,,low,Standard,South,
CUST2574,30,Male,,,Standard,,No
CUST2903,,,,low,Basic,West,No
CUST6875,N/A,Female,unknown,42,,East,
CUST8243,58,Female,134685,41,,,
CUST9030,19,Male,,88,Basic,South,Y
CUST4928,,Male,,low,,South,Yes
CUST7382,,,,,Standard,,
CUST1593,,Male,132558,20,Premium,East,
CUST6991,20,M,119948,low,,West,Yes
CUST6115,N/A,Female,,low,Premium,,
CUST5847,23,M,124848,low,,,N
CUST1568,,,unknown,,Basic,North,Yes
CUST9546,,Female,129597,,Standard,West,Y
CUST6953,,M,,,Basic,,
CUST8455,N/A,Female,unknown,49,Standard,East,No
CUST3853,,Female,,low,Premium,North,Y
CUST6447,,,unknown,10,Premium,West,N
CUST3068,,Female,,low,,,No
CUST7858,,F,unknown,98,,East,
CUST8437,,Male,unknown,low,Premium,,Yes
CUST1411,N/A,,unknown,,,East,Y
CUST6579,,,,low,,,
CUST5897,N/A,,,56,Premium,South,Yes
CUST4773,,,unknown,10,Basic,,No
CUST1146,35,,,63,,West,
CUST3956,N/A,F,unknown,low,,,Y
CUST4376,,,32970,high,Basic,West,
CUST9888,,M,98235,low,Standard,East,Yes
CUST2851,N/A,,133056,39,,West,No
CUST9013,N/A,F,,high,Basic,North,Yes
CUST3439,41,,98949,high,,West,
CUST2509,66,F,82728,,Standard,North,
CUST7534,,Male,,,,,N
,70,M,70632,low,Standard,West,
CUST9364,N/A,M,,,,,Yes
CUST5489,,Male,unknown,high,Standard,,N
CUST4220,N/A,,unknown,,,,No
CUST3038,N/A,,,,Standard,,Y
,47,M,,low,Standard,West,Y
CUST7217,N/A,Male,unknown,70,Premium,South,Y
CUST8425,,F,,high,,,No
CUST3882,36,Male,,high,,North,Y
CUST1858,32,F,,,Standard,West,
CUST5924,,Female,unknown,low,Premium,,N
CUST5391,,Female,unknown,low,,West,
CUST3373,39,,unknown,,,,Yes
CUST9669,N/A,M,73157,low,Premium,North,Y
CUST9344,,Male,,high,Premium,South,Yes
CUST4219,N/A,M,unknown,low,Standard,,N
CUST3603,,Female,unknown,low,Standard,North,Yes
CUST5527,,,93296,high,Basic,East,
CUST2304,46,Male,,37,,South,
CUST5389,,Female,,75,Standard,West,Y
CUST9711,,,,low,Premium,West,Yes
CUST1899,,Male,79832,90,,,Y
CUST9947,49,,unknown,,Standard,East,Y
CUST3214,,M,unknown,high,,West,No
CUST9677,,Female,33923,low,Basic,South,Y
CUST1131,,Male,,78,,,No
CUST4702,,,,high,,North,
CUST5245,23,Male,,,Premium,,Y
CUST4501,N/A,,unknown,high,,,Yes
CUST6716,40,Male,,high,Standard,North,
,,Male,,high,Premium,,Y
CUST9434,,F,66430,low,Standard,East,N
CUST9067,,Male,unknown,low,,North,
CUST1692,,F,unknown,low,Basic,West,No
CUST9187,,M,unknown,low,Standard,,No
CUST5661,,F,unknown,high,Standard,,
CUST8564,,,,,,South,N
CUST5435,,F,unknown,,Standard,,Y
CUST2190,63,,unknown,72,Standard,,Y
CUST9882,,Male,unknown,44,Standard,,
CUST3045,,F,,,,,No
CUST3157,N/A,,20727,,,South,
CUST3739,,,75582,low,,East,N
CUST7698,,Male,unknown,63,,West,Y
CUST4403,,Female,unknown,low,Premium,South,
CUST5602,N/A,Female,unknown,50,Premium,South,N
CUST6530,,M,,,,North,Yes
CUST3930,40,,,,,South,Y
CUST7640,,,,high,,East,
CUST2967,,M,,high,,North,Yes
CUST2411,,,unknown,68,,West,Yes
CUST3723,,F,,low,Standard,East,
CUST6567,N/A,F,unknown,,,,No
CUST9073,,M,,low,,,
CUST8358,63,Female,,,Premium,,
CUST6644,65,,unknown,,Basic,North,Y
CUST7338,N/A,Male,,low,,North,No
CUST7439,,Female,unknown,14,Basic,South,Y
CUST6813,,M,unknown,,Standard,South,
CUST3824,,Female,,,Basic,,N
,,Male,,low,Premium,,
CUST1325,N/A,Male,,high,Premium,,Y
CUST6974,N/A,,97889,low,,,
CUST8953,,,,,,East,Yes
CUST8356,24,,39195,high,,East,
CUST2455,54,F,,,Standard,,N
CUST3500,54,M,unknown,high,Basic,South,Y
CUST6304,,F,58374,77,,,Y
CUST4131,N/A,,,15,,North,
,,,,high,Basic,North,Y
CUST1330,,M,100022,low,Standard,West,No
CUST2724,,Male,unknown,low,,West,
CUST3046,41,F,,high,Premium,North,No
CUST9545,68,,,63,Premium,South,Y
CUST2704,N/A,Female,unknown,high,Premium,,No
CUST6113,,Female,123485,,,,No
,69,Female,26558,high,,,Y
,67,Male,,62,Standard,North,
CUST8338,N/A,F,,24,,East,
CUST5202,24,,,low,,North,
,,,,high,Premium,East,Yes
CUST9777,,F,117900,,Standard,West,
CUST2390,N/A,,unknown,low,Standard,South,N
CUST5930,,Female,,high,Standard,East,
,N/A,Female,103619,high,Premium,,No
CUST7884,N/A,M,unknown,high,,West,
CUST9586,,Female,,81,Premium,West,
CUST3950,N/A,,unknown,,,West,No
CUST6881,56,Female,,low,,East,Y
CUST1058,N/A,Male,54651,,Basic,,No
CUST8021,,,68013,,Premium,North,
CUST5174,N/A,M,,,Basic,North,N
CUST6805,42,,23552,6,,East,
CUST9419,N/A,M,unknown,,,North,No
CUST5854,,Male,74832,59,Premium,,
CUST5024,N/A,Male,unknown,high,Standard,,
CUST3322,,Male,,58,Standard,,Yes
CUST4045,61,,,low,Standard,,
CUST9289,,Male,84874,,,,N
CUST3910,32,,104906,35,Standard,East,
CUST5281,,Female,,,Basic,South,No
CUST2928,N/A,,,low,,East,Y
CUST4265,56,M,,low,,,
CUST3747,N/A,Male,99171,high,Standard,East,
,37,Female,unknown,high,,East,
CUST5381,,,,low,,East,
CUST3416,,F,unknown,33,,,N
CUST8821,,,82459,,Standard,West,Y
CUST5063,,F,,high,Basic,,Yes
CUST4471,52,Male,,61,Premium,,Yes
CUST9466,,,98437,8,Basic,,N
CUST6375,,Female,,high,Basic,East,No
CUST4667,N/A,M,,low,Premium,North,Y
CUST4544,N/A,,,high,,West,
CUST8652,19,Female,,40,Basic,,N
CUST5749,,F,,low,Standard,North,
CUST5117,31,M,133482,,,South,Yes
CUST6521,,Female,69080,,Basic,South,
CUST9342,,M,unknown,,Standard,North,No
CUST5463,,F,unknown,,,West,
CUST8475,N/A,,,,,South,Y
CUST7145,,M,,,Standard,North,Y
CUST4005,,,,,Basic,North,
CUST3563,66,Male,73206,63,,North,Yes
CUST7332,,F,unknown,low,Standard,East,N
CUST3891,32,M,unknown,,,East,Yes
CUST5297,49,,,low,Premium,East,N
CUST3701,,,,,Premium,,
CUST5923,,F,43309,,,North,
CUST7942,,M,unknown,26,,West,Y
CUST2860,N/A,Female,unknown,low,Premium,East,Y
CUST8113,N/A,,,low,Premium,North,
CUST4470,22,Female,,high,Standard,South,
CUST2144,24,M,,30,,,Yes
CUST3029,,M,106810,high,Premium,,
CUST2671,,,,,Standard,South,N
CUST4478,,Male,unknown,low,Premium,North,
CUST2253,N/A,M,64975,,Premium,East,
CUST3928,,Female,,,,,N
CUST3444,,Male,,38,Standard,North,
CUST7503,,M,99603,high,,,N
CUST5165,,Male,,high,Standard,South,No
CUST7855,27,,,,,North,Yes
CUST4146,N/A,F,75540,low,Basic,South,Y
CUST1569,63,,,,Standard,South,
CUST5069,46,,,low,Premium,East,Yes
CUST4513,,Male,118759,95,,,
CUST5011,34,Female,,13,Standard,North,N
,,,69116,46,Standard,,
,,F,62361,low,,West,Yes
CUST4329,,F,97345,high,Basic,South,N
CUST2156,,,,38,Premium,West,Yes
CUST6911,18,Female,,,,,Y
CUST8819,N/A,Female,unknown,high,,North,No
CUST6054,N/A,M,,51,Premium,North,
CUST8322,,Female,unknown,high,,,Y
CUST4089,,M,unknown,low,Basic,North,Yes
CUST7621,N/A,,,13,Premium,West,Yes
CUST1924,,Male,,high,Premium,West,Y
CUST5333,,M,unknown,,Standard,,Yes
CUST5044,,F,,low,,West,N
CUST1080,,Female,106736,high,Standard,West,Y
CUST3132,,,,high,,,Yes
CUST2086,,,unknown,low,Standard,,Yes
CUST4505,65,,,high,Premium,West,No
CUST9463,38,M,51691,high,,West,
CUST9364,,,,low,,West,No
CUST3188,N/A,,unknown,high,Premium,North,N
CUST9318,N/A,F,139189,high,Standard,West,N
CUST9413,N/A,M,unknown,,Premium,West,Yes
CUST7613,33,,,high,,,
CUST5759,,Female,,low,,,Y
CUST2357,,Female,unknown,,,East,Y
CUST8614,,F,unknown,high,Standard,South,No
CUST9952,N/A,M,,49,,South,
CUST8594,,M,,high,,North,Yes
CUST7227,,M,,47,Premium,North,Yes
CUST5086,,M,,,,North,No
,54,M,,77,Standard,West,No
CUST9273,N/A,M,unknown,high,Basic,East,
CUST7239,N/A,,,57,Premium,East,
CUST6118,55,F,,low,Premium,East,
CUST2408,,,,,,North,No
CUST8736,32,M,47343,low,,North,Yes
CUST5220,,Female,unknown,,Premium,North,
CUST7076,36,,,low,,North,
CUST9681,,F,,68,,North,N
CUST9326,,,,high,Premium,South,N
CUST5346,N/A,,,,Standard,East,
CUST7629,N/A,Female,,,,,No
CUST2360,,Male,138908,100,,West,
CUST4364,,,,high,Basic,North,
CUST4974,N/A,Male,,100,,West,Yes
CUST6420,34,F,,,,,N
CUST2774,42,F,,low,,South,Y
CUST5842,,Female,,low,Standard,,Y
CUST1802,40,,,,,West,
CUST6096,,F,145088,low,Premium,,
CUST4603,,Male,,low,,North,
CUST8656,,,,,Basic,North,Y
CUST8380,N/A,,94611,low,,East,N
CUST3611,,Male,,,,,Y
CUST3044,,,,,,South,No
CUST6882,,Female,,low,,West,Y
CUST8125,,Male,40332,77,,,
CUST8998,67,Female,unknown,42,,West,
CUST9237,49,Male,117002,low,,,No
CUST8906,N/A,F,75609,87,Basic,,
CUST1981,,,unknown,,Standard,South,Y
CUST7152,25,,,low,Basic,North,Yes
CUST3179,N/A,F,,high,,West,Y
CUST2544,N/A,,103464,66,Premium,East,N
CUST2839,,Female,unknown,,,East,N
CUST4299,,F,unknown,low,Premium,West,N
CUST1120,27,M,,50,Basic,West,
CUST8339,,,,69,Basic,South,
CUST8226,N/A,F,,,,,No
CUST2987,,M,unknown,low,,East,Y
CUST6182,,M,,high,Basic,East,No
CUST5423,63,M,,high,Standard,West,No
CUST5215,,,,50,Basic,East,
CUST7234,51,F,,,Standard,East,
CUST3740,31,Male,,50,,West,Y
CUST8674,,,unknown,,Premium,North,
CUST4432,N/A,M,,high,Premium,,No
CUST7567,68,Female,unknown,high,Premium,South,
CUST6781,,,,high,,North,No
CUST7884,21,Female,unknown,high,Basic,,No
,59,F,,low,,North,Y
CUST9952,N/A,F,unknown,high,Standard,,N
CUST8460,N/A,,,,Premium,South,No
,,Male,unknown,high,Premium,East,Yes
CUST9521,,M,,,Basic,East,Y
CUST6874,,Male,,high,Standard,West,Yes
CUST2075,N/A,F,50063,high,Standard,,
CUST6064,,,,high,Standard,,Y
CUST3239,35,Male,70204,high,Premium,South,N
CUST5303,67,Male,unknown,,Premium,North,Y
,18,M,51975,3,Premium,East,Yes
CUST6532,,F,unknown,,Premium,East,Y
CUST7967,38,F,unknown,low,Basic,North,Y
CUST4198,,M,56126,low,Standard,West,
CUST5366,34,Male,unknown,low,Premium,,Yes
CUST9211,,Male,unknown,low,Basic,North,Yes
CUST4978,,,unknown,high,,North,N
CUST5508,,Male,,low,Standard,,Yes
CUST8852,,Female,unknown,48,Basic,,Yes
CUST6785,27,F,unknown,98,,West,Yes
CUST6560,,F,,,Premium,North,
CUST3062,,F,,high,Premium,West,
CUST4007,,Male,,19,Standard,North,N
CUST1546,N/A,M,unknown,low,,West,
CUST5172,29,Male,unknown,low,Basic,South,Y
CUST7952,N/A,M,unknown,low,Standard,,
CUST1157,60,M,,,Premium,West,
,,,,4,,West,No
CUST6131,,Female,84182,64,,East,
CUST2652,,,,,,East,Y
CUST6328,,M,,low,Standard,,No
CUST2971,N/A,Female,116867,54,,North,N
CUST3217,,,70147,57,Premium,East,Yes
CUST7433,,Male,unknown,low,,,Yes
CUST9678,,Male,,,Basic,North,Yes
CUST7508,29,Male,29371,low,,East,Y
CUST1676,57,,32204,,,North,No
CUST3275,,Female,,high,,West,
CUST3787,,F,,64,Premium,North,
CUST4839,70,,48428,,,,
,,,,,Premium,West,Yes
CUST2301,,,28375,low,Standard,,
CUST2290,57,M,unknown,high,Premium,East,Y
CUST5723,,F,,high,Basic,South,No
CUST9273,49,M,unknown,98,Standard,,
CUST6576,,Male,,low,Basic,West,
CUST7245,,,,low,,South,No
CUST6989,,M,,high,,South,No
CUST2762,N/A,,unknown,,Premium,West,Yes
CUST3288,,Male,,low,Basic,,
CUST2990,,F,53581,,,East,N
CUST5934,N/A,,unknown,low,Standard,,Yes
CUST3137,N/A,Female,107851,high,Premium,West,Y
CUST2953,24,F,81488,58,Standard,East,N
CUST1512,,M,,high,Basic,,Yes
CUST2553,,,,,,East,Yes
CUST5880,37,F,,low,Premium,,N
CUST9047,N/A,Male,unknown,96,Premium,North,N
CUST2691,,,127818,high,Premium,West,No
CUST1301,70,F,,high,Premium,,
CUST5652,70,Male,108037,low,Premium,,
CUST4314,,Male,,,Premium,North,Yes
CUST8729,23,M,,low,Basic,,Yes
CUST2592,,M,133555,77,Basic,South,
CUST3214,,M,26858,,Premium,West,Y
CUST8240,N/A,Female,unknown,,,South,N
CUST4453,,Male,unknown,1,,North,
CUST7266,,F,,,Premium,East,
CUST3299,N/A,Female,81565,67,Basic,,
CUST9807,,F,unknown,high,Basic,North,Y
CUST4501,N/A,F,unknown,low,Basic,West,No
CUST6675,52,Female,40218,,,,N
CUST2553,66,F,,3,Basic,North,Y
CUST6510,,,110265,high,Basic,,N
CUST7087,,Female,103978,,,East,No
CUST6420,,M,,,,North,No
CUST8540,29,,,,Premium,North,No
CUST6670,N/A,M,,91,,East,
CUST1870,N/A,F,unknown,28,Basic,North,
CUST3478,N/A,F,unknown,,Basic,,Y
CUST5018,,,unknown,high,Standard,South,
CUST8080,,,,98,,South,
CUST5519,54,Female,,47,,,N
CUST7717,N/A,Male,,low,Basic,West,Y
CUST9999,,Female,51778,,Standard,East,Yes
CUST8145,58,Female,,,Premium,,
CUST9982,,F,107940,,,East,N
CUST6538,,Female,unknown,low,Premium,North,Y
CUST4254,N/A,M,,low,,West,
CUST8041,N/A,Female,,52,Standard,,N
CUST8377,,M,,90,,North,N
CUST3615,,Male,,26,Standard,,No
CUST1109,N/A,Female,,high,Basic,North,Yes
CUST6009,N/A,,,low,Premium,South,
CUST5490,67,M,127132,high,,South,
CUST6997,N/A,Male,,high,Basic,North,
CUST1557,59,M,,,,South,Yes
CUST2144,55,,,low,Basic,South,
CUST2073,N/A,,,low,Standard,,N
CUST8867,44,F,,74,,North,
CUST5734,N/A,,,,,,N
CUST7164,,F,,,Premium,South,
CUST3925,N/A,Female,127074,high,Standard,,No
CUST5126,,M,,low,Premium,West,
CUST1968,59,F,unknown,high,Standard,,Yes
CUST5922,,M,unknown,,Standard,West,Yes
CUST4438,,M,,high,Standard,East,Yes
CUST7539,45,F,136300,high,Basic,,
CUST6754,,F,,high,Basic,South,Y
CUST1856,51,F,,high,Premium,West,No
CUST5145,,M,unknown,62,Standard,East,No
CUST5887,N/A,Female,30986,low,Standard,East,No
CUST3407,33,M,unknown,high,Premium,North,
CUST7160,,F,70170,,Basic,West,
CUST8529,,Male,,,,South,
CUST4851,N/A,Male,unknown,,Premium,,Yes
CUST5655,28,M,,,,West,
CUST2593,42,F,,low,Basic,,N
CUST1050,,Female,,,Premium,East,Yes
CUST2858,49,,142055,,Standard,,
CUST8425,,Male,119390,high,,,
CUST4311,N/A,F,,high,,,Y
CUST2465,,F,26883,,Standard,,
CUST5449,20,Male,unknown,28,,West,Y
CUST9853,,,,,,West,Y
CUST4974,,F,,low,Premium,South,N
CUST9132,66,Male,,low,Standard,South,
CUST8332,,Male,,26,Premium,North,Yes
CUST6539,,,33357,low,Standard,East,No
CUST7412,64,,unknown,46,,South,
CUST2073,,Female,104289,low,Standard,East,
,18,,112400,35,Premium,East,No
CUST3474,N/A,Male,54171,18,,East,N
CUST7633,,,63289,low,,,No
CUST4623,,M,,high,Standard,,Yes
CUST9168,N/A,Male,,,,East,Y
CUST1107,,M,unknown,84,,North,No
CUST7561,N/A,Male,49340,,,,
CUST5578,,F,,high,Premium,,Yes
CUST3064,53,,,,Premium,East,Y
CUST7883,,Male,unknown,high,Premium,North,
CUST8007,,F,,37,Basic,South,Y
CUST1132,N/A,F,,51,Premium,South,Y
CUST1161,30,Female,unknown,83,Basic,North,
CUST4659,,,unknown,high,Basic,,
CUST7619,21,M,unknown,,Premium,East,No
CUST2932,N/A,,unknown,49,,South,No
CUST7890,,,unknown,high,,North,No
CUST3574,N/A,,66594,,Basic,North,Y
CUST1385,54,,,low,,,Y
CUST3394,N/A,,,high,,West,
CUST8426,,F,,high,Standard,,No
CUST2750,22,Female,43188,low,,East,
CUST6011,N/A,Male,,high,Standard,West,No
,,,,high,,South,
CUST1739,51,M,,9,,West,N
,,M,84770,43,Premium,South,No
CUST4677,,M,unknown,29,Basic,,Y
CUST9136,N/A,Female,,64,Premium,,
CUST3257,37,Male,38978,low,Basic,,Y
CUST4701,,Male,,low,,East,
CUST2864,,,,low,Premium,North,
CUST6038,,,147930,low,,North,No
CUST4466,,Female,unknown,high,Basic,West,Y
CUST6687,N/A,,113145,low,Standard,East,Yes
,N/A,M,unknown,high,Standard,,Y
CUST2915,,,,low,Basic,West,Y
CUST3674,N/A,,80389,,Basic,,Yes
CUST9042,47,,,13,Standard,South,No
CUST9007,,Female,95045,high,Premium,West,Yes
CUST8654,N/A,Male,96598,,Standard,,No
CUST7186,19,Male,,high,Standard,East,
CUST7672,,M,58175,,Premium,South,
CUST4422,,M,91140,high,,West,Yes
CUST4434,,,,,,,N
CUST2571,58,Female,39330,,Basic,West,Y
CUST3486,59,Male,,high,Basic,North,
CUST2279,N/A,M,120932,low,Basic,,
CUST5741,,F,unknown,81,Standard,,Yes
CUST2731,N/A,F,,high,Standard,,Yes
CUST2041,,Male,114178,45,Premium,South,
CUST8226,N/A,,146859,high,Standard,North,No
CUST9888,N/A,Female,,84,Basic,West,N
CUST8713,,F,126648,low,,East,Yes
CUST9343,N/A,F,,28,Premium,,Yes
CUST7658,,,unknown,high,,,Y
CUST2542,,Male,74297,low,,West,No
CUST8636,N/A,Female,unknown,71,Standard,East,Y
CUST7872,,M,,32,,West,Yes
CUST4417,62,Male,unknown,18,Premium,,No
CUST1122,N/A,M,,,,,N
CUST6973,,Male,,57,,East,Y
CUST9982,N/A,F,,,,,N
CUST7205,N/A,Female,unknown,high,Premium,,Y
CUST9929,24,Male,23689,,,,Y
CUST7352,24,Female,unknown,,Premium,,Yes
CUST9754,,,94856,high,,,Yes
CUST6338,N/A,Male,76866,,Premium,East,
CUST6428,N/A,Female,,,Standard,South,No
CUST1552,,Male,,,Standard,West,Yes
CUST6608,,F,54933,98,,East,
CUST2322,,,69115,49,Basic,West,
CUST8670,N/A,Female,,low,,North,No
CUST7660,,Female,22846,75,,North,
CUST6144,38,M,,47,,East,
CUST8822,37,,unknown,,Basic,North,Y
CUST7236,66,Female,88121,low,Premium,,Y
CUST8359,41,,,22,Premium,East,No
,,Male,,high,,North,Y
CUST5255,,M,48442,,Standard,East,
CUST8475,,F,,,,East,No
CUST5871,40,Female,,high,Basic,,
CUST1808,N/A,F,unknown,high,,,
CUST2496,N/A,,65272,87,Premium,,Y
CUST1510,61,Male,unknown,low,,East,Yes
CUST6120,63,,43178,high,,North,N
